url=http://127.0.0.1:8000/v1/chat/completions model=deepseek-ai/DeepSeek-V4.1-Flash max_tokens=512 temperature=0.2 runs=10 phase=lail_prose c=1
run=1 {"ttft_s": 0.32179893099237233, "decode_s": 14.814448199002072, "prompt_tokens": 61, "completion_tokens": 512, "finish_reason": "length", "chunks": 237, "lail_tok_s": 34.560855262532776, "recipe_tok_s": 34.493353592098146, "tokens_per_chunk": 2.160337552742616, "repeat_ratio": 0.002364066193853428, "collapsed": false, "preview": "The KV cache is the product, not a leftover after util. On a DGX Spark with unified memory, every tab that shares the same long system prompt is effectively renting the same prefix state \u2014 and the rent is paid in bandwidth, not in dollars. ", "acceptance_len": 2.165254237288136, "draft_acceptance_rate": 0.3884180790960452}
run=2 {"ttft_s": 0.35279905202332884, "decode_s": 15.980483400984667, "prompt_tokens": 61, "completion_tokens": 512, "finish_reason": "length", "chunks": 255, "lail_tok_s": 32.039080868383, "recipe_tok_s": 31.976504538561944, "tokens_per_chunk": 2.007843137254902, "repeat_ratio": 0.00234192037470726, "collapsed": false, "preview": "The KV cache is the product, not a leftover after util. On a DGX Spark with unified memory, every tab that shares the same long system prompt is effectively renting the same cached prefix \u2014 the prompt tokens are encoded once, and the decode", "acceptance_len": 2.0118110236220472, "draft_acceptance_rate": 0.33727034120734906}
run=3 {"ttft_s": 0.36313994997181, "decode_s": 15.095771019987296, "prompt_tokens": 61, "completion_tokens": 512, "finish_reason": "length", "chunks": 240, "lail_tok_s": 33.916783668889465, "recipe_tok_s": 33.850539950786164, "tokens_per_chunk": 2.1333333333333333, "repeat_ratio": 0.002386634844868735, "collapsed": false, "preview": "The KV cache is the product, not a leftover after util. On a DGX Spark with unified memory, the boundary between \"prefill\" and \"decode\" stops being a clean phase distinction and becomes a scheduling surface. A long system prompt shared acro", "acceptance_len": 2.1464435146443517, "draft_acceptance_rate": 0.3821478382147838}
run=4 {"ttft_s": 0.35809168999549, "decode_s": 14.428613236988895, "prompt_tokens": 61, "completion_tokens": 512, "finish_reason": "length", "chunks": 230, "lail_tok_s": 35.485045692918526, "recipe_tok_s": 35.41573896304954, "tokens_per_chunk": 2.226086956521739, "repeat_ratio": 0.0047169811320754715, "collapsed": false, "preview": "The KV cache is the product, not a leftover after util. On a DGX Spark with unified memory, the boundary between \"resident\" and \"paged\" is not a hardware cliff but a scheduling surface \u2014 the same physical pages back both the prompt prefix a", "acceptance_len": 2.2358078602620086, "draft_acceptance_rate": 0.4119359534206696}
run=5 {"ttft_s": 0.3114102149847895, "decode_s": 14.222147237043828, "prompt_tokens": 61, "completion_tokens": 512, "finish_reason": "length", "chunks": 226, "lail_tok_s": 36.000189807233546, "recipe_tok_s": 35.929876936516294, "tokens_per_chunk": 2.265486725663717, "repeat_ratio": 0.0024096385542168677, "collapsed": false, "preview": "The KV cache is the product, not a leftover after util. That reframing matters because it changes what you measure. If you treat cached context as waste heat from a forward pass, you instrument it as a cost center and you optimize it away. ", "acceptance_len": 2.2800000000000002, "draft_acceptance_rate": 0.4266666666666667}
run=6 {"ttft_s": 0.362517780973576, "decode_s": 14.580675881006755, "prompt_tokens": 61, "completion_tokens": 512, "finish_reason": "length", "chunks": 231, "lail_tok_s": 35.11497026464646, "recipe_tok_s": 35.04638633834832, "tokens_per_chunk": 2.2164502164502164, "repeat_ratio": 0.00234192037470726, "collapsed": false, "preview": "That distinction matters more than most benchmarks let on. Decode throughput is the steady drip of tokens once generation is underway; time-to-first-token is the latency before that drip begins. On a DGX Spark with unified memory, both are ", "acceptance_len": 2.2217391304347824, "draft_acceptance_rate": 0.4072463768115942}
run=7 {"ttft_s": 0.3636906470055692, "decode_s": 15.345777475042269, "prompt_tokens": 61, "completion_tokens": 512, "finish_reason": "length", "chunks": 243, "lail_tok_s": 33.36422679350691, "recipe_tok_s": 33.299062288050834, "tokens_per_chunk": 2.1069958847736627, "repeat_ratio": 0.0024691358024691358, "collapsed": false, "preview": "The KV cache is the product, not a leftover after util. On a DGX Spark with unified memory, every tab that shares the same long system prompt is effectively renting the same prefill artifact \u2014 the prompt-side KV blocks are computed once and", "acceptance_len": 2.1115702479338845, "draft_acceptance_rate": 0.37052341597796146}
run=8 {"ttft_s": 0.363744629023131, "decode_s": 15.714235404971987, "prompt_tokens": 61, "completion_tokens": 512, "finish_reason": "length", "chunks": 249, "lail_tok_s": 32.58192249290112, "recipe_tok_s": 32.518285925532176, "tokens_per_chunk": 2.0562248995983934, "repeat_ratio": 0.002369668246445498, "collapsed": false, "preview": "The KV cache is the product, not a leftover after util. On a DGX Spark with unified memory, every tab that shares the same long system prompt is effectively renting the same prefill artifact \u2014 the encoded attention state that was paid for o", "acceptance_len": 2.060483870967742, "draft_acceptance_rate": 0.353494623655914}
run=9 {"ttft_s": 0.3588078739703633, "decode_s": 15.79330838599708, "prompt_tokens": 61, "completion_tokens": 512, "finish_reason": "length", "chunks": 250, "lail_tok_s": 32.41879329437762, "recipe_tok_s": 32.355475338724546, "tokens_per_chunk": 2.048, "repeat_ratio": 0.0023094688221709007, "collapsed": false, "preview": "The KV cache is the product, not a leftover after util. On a DGX Spark with unified memory, every tab that shares the same long system prompt is effectively renting the same cached prefix \u2014 the prompt tokens are encoded once, and the decode", "acceptance_len": 2.0562248995983934, "draft_acceptance_rate": 0.35207496653279785}
run=10 {"ttft_s": 0.36284164601238444, "decode_s": 15.235751201980747, "prompt_tokens": 61, "completion_tokens": 512, "finish_reason": "length", "chunks": 243, "lail_tok_s": 33.605169394826866, "recipe_tok_s": 33.53953429835259, "tokens_per_chunk": 2.1069958847736627, "repeat_ratio": 0.0024390243902439024, "collapsed": false, "preview": "The KV cache is the product, not a leftover after util. That inversion matters because it changes what you optimize. In a conventional serving stack, you treat cache occupancy as a tax on throughput: you want it small, you want it evicted f", "acceptance_len": 2.115702479338843, "draft_acceptance_rate": 0.371900826446281}
natural phase=lail_prose completion_tokens=512 finish_reason=length
SUMMARY {
  "phase": "lail_prose",
  "concurrency": 1,
  "max_tokens": 512,
  "temperature": 0.2,
  "n": 10,
  "median_lail_tok_s": 33.76097653185816,
  "median_recipe_tok_s": 33.69503712456938,
  "median_ttft_s": 0.36066282747196965,
  "median_completion_tokens": 512.0,
  "natural_completion_tokens": 512,
  "natural_finish_reason": "length",
  "post_eos_fraction": 0.0,
  "median_acceptance_len": 2.1310729969915974,
  "median_draft_acceptance_rate": 0.3770243323305324
}
