url=http://127.0.0.1:8000/v1/chat/completions model=deepseek-ai/DeepSeek-V4.1-Flash max_tokens=512 temperature=0.2 runs=10 phase=lail_prose c=1
run=1 {"ttft_s": 0.3214142540236935, "decode_s": 14.341364851978142, "prompt_tokens": 61, "completion_tokens": 512, "finish_reason": "length", "chunks": 225, "lail_tok_s": 35.700925629081844, "recipe_tok_s": 35.63119725871255, "tokens_per_chunk": 2.2755555555555556, "repeat_ratio": 0.002398081534772182, "collapsed": false, "preview": "The KV cache is the product, not a leftover after util. On a DGX Spark with unified memory, the boundary between \"what the model knows\" and \"what the machine remembers\" dissolves into a single pool that both the prompt and the cache draw fr", "acceptance_len": 2.2857142857142856, "draft_acceptance_rate": 0.42857142857142855}
run=2 {"ttft_s": 0.3601070150034502, "decode_s": 15.686814240005333, "prompt_tokens": 61, "completion_tokens": 512, "finish_reason": "length", "chunks": 244, "lail_tok_s": 32.63887696803796, "recipe_tok_s": 32.57512916145976, "tokens_per_chunk": 2.098360655737705, "repeat_ratio": 0.002457002457002457, "collapsed": false, "preview": "The KV cache is the product, not a leftover after util. That inversion matters because it changes what you optimize. In a conventional serving stack, you treat cache occupancy as a tax on the memory budget you would otherwise spend on weigh", "acceptance_len": 2.102880658436214, "draft_acceptance_rate": 0.3676268861454047}
run=3 {"ttft_s": 0.3098243940039538, "decode_s": 15.567901609989349, "prompt_tokens": 61, "completion_tokens": 512, "finish_reason": "length", "chunks": 245, "lail_tok_s": 32.888183187865764, "recipe_tok_s": 32.82394845507696, "tokens_per_chunk": 2.089795918367347, "repeat_ratio": 0.0023752969121140144, "collapsed": false, "preview": "The KV cache is the product, not a leftover after util. On a DGX Spark with unified memory, the boundary between \"prefill\" and \"decode\" stops being a clean phase distinction and becomes a scheduling surface. A long system prompt shared acro", "acceptance_len": 2.0942622950819674, "draft_acceptance_rate": 0.36475409836065575}
run=4 {"ttft_s": 0.3527391509851441, "decode_s": 14.59976871003164, "prompt_tokens": 61, "completion_tokens": 512, "finish_reason": "length", "chunks": 226, "lail_tok_s": 35.06904870679218, "recipe_tok_s": 35.00055447103673, "tokens_per_chunk": 2.265486725663717, "repeat_ratio": 0.002304147465437788, "collapsed": false, "preview": "The KV cache is the product, not a leftover after util. On a DGX Spark with unified memory, the boundary between \"resident\" and \"paged\" is not a hardware cliff but a scheduling surface \u2014 the same physical pages back both the prompt prefix t", "acceptance_len": 2.2755555555555556, "draft_acceptance_rate": 0.42518518518518517}
run=5 {"ttft_s": 0.31863877800060436, "decode_s": 15.434462516044732, "prompt_tokens": 61, "completion_tokens": 512, "finish_reason": "length", "chunks": 241, "lail_tok_s": 33.17251893078595, "recipe_tok_s": 33.107728854749254, "tokens_per_chunk": 2.12448132780083, "repeat_ratio": 0.002364066193853428, "collapsed": false, "preview": "The KV cache is the product, not a leftover after util. On a DGX Spark with unified memory, the boundary between what the GPU owns and what the host owns is not a wall but a gradient. Pages migrate. Residency is negotiated per allocation, p", "acceptance_len": 2.1333333333333333, "draft_acceptance_rate": 0.37777777777777777}
run=6 {"ttft_s": 0.3142916180077009, "decode_s": 16.824836554995272, "prompt_tokens": 61, "completion_tokens": 512, "finish_reason": "length", "chunks": 261, "lail_tok_s": 30.431202010576907, "recipe_tok_s": 30.371766069150002, "tokens_per_chunk": 1.9616858237547892, "repeat_ratio": 0.0023584905660377358, "collapsed": false, "preview": "That distinction matters more than most benchmarks let on. When a coding agent keeps a long system prompt resident and reuses it across tabs, the KV cache stops being an incidental artifact of attention and becomes the actual deliverable th", "acceptance_len": 1.9730769230769232, "draft_acceptance_rate": 0.3243589743589744}
run=7 {"ttft_s": 0.3550734280142933, "decode_s": 14.730841165990569, "prompt_tokens": 61, "completion_tokens": 512, "finish_reason": "length", "chunks": 231, "lail_tok_s": 34.75701042667313, "recipe_tok_s": 34.689125640683535, "tokens_per_chunk": 2.2164502164502164, "repeat_ratio": 0.002398081534772182, "collapsed": false, "preview": "The KV cache is the product, not a leftover after util. On a DGX Spark with unified memory, the boundary between \"what the model knows\" and \"what the model has already computed\" dissolves into a single pool of bytes that every tab draws fro", "acceptance_len": 2.226086956521739, "draft_acceptance_rate": 0.40869565217391307}
run=8 {"ttft_s": 0.3578670400311239, "decode_s": 15.993731602968182, "prompt_tokens": 61, "completion_tokens": 512, "finish_reason": "length", "chunks": 247, "lail_tok_s": 32.0125417075888, "recipe_tok_s": 31.950017212066165, "tokens_per_chunk": 2.0728744939271255, "repeat_ratio": 0.002369668246445498, "collapsed": false, "preview": "The KV cache is the product, not a leftover after util. On a DGX Spark with unified memory, every tab that shares the same long system prompt is effectively renting the same prefill artifact \u2014 the prompt's KV states are computed once and th", "acceptance_len": 2.0853658536585367, "draft_acceptance_rate": 0.3617886178861789}
run=9 {"ttft_s": 0.30956185900140554, "decode_s": 15.123264831025153, "prompt_tokens": 61, "completion_tokens": 512, "finish_reason": "length", "chunks": 237, "lail_tok_s": 33.855123594056195, "recipe_tok_s": 33.78900030578656, "tokens_per_chunk": 2.160337552742616, "repeat_ratio": 0.0024875621890547263, "collapsed": false, "preview": "The KV cache is the product, not a leftover after util. On a DGX Spark with unified memory, the boundary between \"prefill\" and \"decode\" is not a wall but a gradient \u2014 the same physical pages that hold the system prompt's attention state are", "acceptance_len": 2.173728813559322, "draft_acceptance_rate": 0.3912429378531073}
run=10 {"ttft_s": 0.3151436850312166, "decode_s": 16.3606778520043, "prompt_tokens": 61, "completion_tokens": 512, "finish_reason": "length", "chunks": 252, "lail_tok_s": 31.294546878280862, "recipe_tok_s": 31.233424716409218, "tokens_per_chunk": 2.0317460317460316, "repeat_ratio": 0.002304147465437788, "collapsed": false, "preview": "The KV cache is the product, not a leftover after util. That inversion matters because it changes what you are optimizing. In a conventional serving stack, you treat cache occupancy as a tax on the memory budget: you allocate the model weig", "acceptance_len": 2.039840637450199, "draft_acceptance_rate": 0.3466135458167331}
natural phase=lail_prose completion_tokens=512 finish_reason=length
SUMMARY {
  "phase": "lail_prose",
  "concurrency": 1,
  "max_tokens": 512,
  "temperature": 0.2,
  "n": 10,
  "median_lail_tok_s": 33.03035105932585,
  "median_recipe_tok_s": 32.96583865491311,
  "median_ttft_s": 0.32002651601214893,
  "median_completion_tokens": 512.0,
  "natural_completion_tokens": 512,
  "natural_finish_reason": "length",
  "post_eos_fraction": 0.0,
  "median_acceptance_len": 2.118106995884774,
  "median_draft_acceptance_rate": 0.3727023319615912
}
